Circuit delay: 1352.10 ps

Gate slacks:
NAND-n6521: 919.62 ps
NAND-n6522: 904.82 ps
NAND-n6523: 905.11 ps
NAND-n6524: 853.67 ps
NAND-n6525: 853.92 ps
NAND-n6526: 894.21 ps
NAND-n6527: 894.21 ps
NAND-n6528: 894.26 ps
NAND-n6529: 894.21 ps
NAND-n6530: 505.79 ps
NAND-n6531: 488.40 ps
NAND-n6532: 350.33 ps
NAND-n6533: 337.83 ps
NAND-n6534: 419.95 ps
NAND-n6535: 404.27 ps
NAND-n6536: 946.01 ps
NAND-n6537: 926.24 ps
NAND-n6538: 926.24 ps
NAND-n6539: 918.11 ps
NAND-n6540: 918.11 ps
NAND-n6541: 887.00 ps
NAND-n6542: 866.45 ps
NAND-n6543: 897.23 ps
NAND-n6544: 907.81 ps
NAND-n6545: 893.01 ps
NAND-n6546: 893.30 ps
NAND-n6547: 841.86 ps
NAND-n6548: 842.11 ps
NAND-n6549: 863.15 ps
NAND-n6550: 863.15 ps
NAND-n6551: 863.21 ps
NAND-n6552: 863.15 ps
NAND-n6553: 493.99 ps
NAND-n6554: 476.61 ps
NAND-n6555: 337.83 ps
AND-n6556: 310.07 ps
NAND-n6557: 428.17 ps
NAND-n6558: 934.20 ps
NAND-n6559: 914.43 ps
NAND-n6560: 914.43 ps
NAND-n6561: 887.05 ps
NAND-n6562: 887.05 ps
NAND-n6563: 875.19 ps
NAND-n6564: 854.64 ps
NAND-n6565: 866.17 ps
NAND-n6566: 936.73 ps
NAND-n6567: 921.93 ps
NAND-n6568: 922.21 ps
NAND-n6569: 870.78 ps
NAND-n6570: 871.03 ps
NAND-n6571: 911.32 ps
NAND-n6572: 911.31 ps
NAND-n6573: 911.37 ps
NAND-n6574: 911.32 ps
NAND-n6575: 386.60 ps
NAND-n6576: 310.07 ps
AND-n6577: 312.68 ps
NAND-n6578: 459.56 ps
NAND-n6579: 443.88 ps
NAND-n6580: 903.14 ps
NAND-n6581: 883.37 ps
NAND-n6582: 883.37 ps
NAND-n6583: 875.24 ps
NAND-n6584: 875.24 ps
NAND-n6585: 844.13 ps
NAND-n6586: 823.59 ps
NAND-n6587: 854.37 ps
NAND-n6588: 864.96 ps
NAND-n6589: 850.16 ps
NAND-n6590: 850.45 ps
NAND-n6591: 799.01 ps
NAND-n6592: 799.26 ps
NAND-n6593: 820.30 ps
NAND-n6594: 820.30 ps
NAND-n6595: 820.36 ps
NAND-n6596: 820.30 ps
NAND-n6597: 364.06 ps
NAND-n6598: 312.68 ps
AND-n6599: 301.03 ps
NAND-n6600: 380.99 ps
AND-n6601: 365.32 ps
NAND-n6602: 891.33 ps
NAND-n6603: 871.57 ps
NAND-n6604: 871.57 ps
NAND-n6605: 844.19 ps
NAND-n6606: 844.19 ps
NAND-n6607: 832.32 ps
NAND-n6608: 811.78 ps
NAND-n6609: 823.31 ps
NAND-n6610: 833.89 ps
NAND-n6611: 819.09 ps
NAND-n6612: 819.38 ps
NAND-n6613: 767.95 ps
NAND-n6614: 768.19 ps
NAND-n6615: 808.48 ps
NAND-n6616: 808.48 ps
NAND-n6617: 808.54 ps
NAND-n6618: 808.48 ps
NAND-n6619: 420.07 ps
NAND-n6620: 402.67 ps
NAND-n6621: 301.03 ps
NAND-n6622: 291.71 ps
NAND-n6623: 363.81 ps
NAND-n6624: 363.81 ps
NAND-n6625: 860.28 ps
NAND-n6626: 840.51 ps
NAND-n6627: 840.51 ps
NAND-n6628: 832.38 ps
NAND-n6629: 832.38 ps
NAND-n6630: 801.27 ps
NAND-n6631: 780.72 ps
NAND-n6632: 811.50 ps
NAND-n6633: 822.08 ps
NAND-n6634: 807.29 ps
NAND-n6635: 807.57 ps
NAND-n6636: 756.14 ps
NAND-n6637: 756.38 ps
NAND-n6638: 777.43 ps
NAND-n6639: 777.43 ps
NAND-n6640: 777.48 ps
NAND-n6641: 777.43 ps
NAND-n6642: 408.27 ps
NAND-n6643: 390.88 ps
NAND-n6644: 291.71 ps
AND-n6645: 263.94 ps
NAND-n6646: 432.47 ps
NAND-n6647: 416.79 ps
NAND-n6648: 848.47 ps
NAND-n6649: 828.70 ps
NAND-n6650: 828.70 ps
NAND-n6651: 801.32 ps
NAND-n6652: 801.32 ps
NAND-n6653: 789.46 ps
NAND-n6654: 768.92 ps
NAND-n6655: 780.45 ps
NAND-n6656: 791.03 ps
NAND-n6657: 776.23 ps
NAND-n6658: 776.51 ps
NAND-n6659: 725.08 ps
NAND-n6660: 725.33 ps
NAND-n6661: 765.62 ps
NAND-n6662: 765.62 ps
NAND-n6663: 765.67 ps
NAND-n6664: 765.62 ps
NAND-n6665: 377.20 ps
NAND-n6666: 377.20 ps
NAND-n6667: 263.94 ps
NAND-n6668: 285.96 ps
NAND-n6669: 426.59 ps
NAND-n6670: 410.90 ps
NAND-n6671: 817.42 ps
NAND-n6672: 797.65 ps
NAND-n6673: 797.65 ps
NAND-n6674: 789.52 ps
NAND-n6675: 789.52 ps
NAND-n6676: 758.40 ps
NAND-n6677: 737.86 ps
NAND-n6678: 768.64 ps
NAND-n6679: 779.22 ps
NAND-n6680: 764.42 ps
NAND-n6681: 764.71 ps
NAND-n6682: 713.27 ps
NAND-n6683: 713.52 ps
NAND-n6684: 734.56 ps
NAND-n6685: 734.56 ps
NAND-n6686: 734.62 ps
NAND-n6687: 734.56 ps
NAND-n6688: 365.40 ps
NAND-n6689: 365.40 ps
NAND-n6690: 285.96 ps
AND-n6691: 258.20 ps
NAND-n6692: 386.89 ps
NAND-n6693: 371.21 ps
NAND-n6694: 805.61 ps
NAND-n6695: 785.84 ps
NAND-n6696: 785.84 ps
NAND-n6697: 758.46 ps
NAND-n6698: 758.46 ps
NAND-n6699: 746.60 ps
NAND-n6700: 726.05 ps
NAND-n6701: 737.58 ps
NAND-n6702: 748.17 ps
NAND-n6703: 733.37 ps
NAND-n6704: 733.65 ps
NAND-n6705: 682.22 ps
NAND-n6706: 682.47 ps
NAND-n6707: 722.75 ps
NAND-n6708: 722.75 ps
NAND-n6709: 722.81 ps
NAND-n6710: 722.75 ps
NAND-n6711: 334.34 ps
NAND-n6712: 334.34 ps
NAND-n6713: 258.20 ps
AND-n6714: 220.48 ps
NAND-n6715: 347.20 ps
NAND-n6716: 347.20 ps
NAND-n6717: 774.55 ps
NAND-n6718: 754.78 ps
NAND-n6719: 754.78 ps
NAND-n6720: 746.65 ps
NAND-n6721: 746.65 ps
NAND-n6722: 715.54 ps
NAND-n6723: 695.00 ps
NAND-n6724: 725.78 ps
NAND-n6725: 736.37 ps
NAND-n6726: 721.57 ps
NAND-n6727: 721.86 ps
NAND-n6728: 670.42 ps
NAND-n6729: 670.67 ps
NAND-n6730: 691.71 ps
NAND-n6731: 691.71 ps
NAND-n6732: 691.77 ps
NAND-n6733: 691.71 ps
NAND-n6734: 235.47 ps
NAND-n6735: 220.48 ps
NAND-n6736: 205.06 ps
NAND-n6737: 307.51 ps
NAND-n6738: 307.51 ps
NAND-n6739: 762.74 ps
NAND-n6740: 742.98 ps
NAND-n6741: 742.98 ps
NAND-n6742: 715.60 ps
NAND-n6743: 715.60 ps
NAND-n6744: 703.73 ps
NAND-n6745: 683.19 ps
NAND-n6746: 694.72 ps
NAND-n6747: 705.30 ps
NAND-n6748: 690.50 ps
NAND-n6749: 690.79 ps
NAND-n6750: 639.36 ps
NAND-n6751: 639.60 ps
NAND-n6752: 679.89 ps
NAND-n6753: 679.89 ps
NAND-n6754: 679.95 ps
NAND-n6755: 679.89 ps
NAND-n6756: 291.48 ps
NAND-n6757: 291.48 ps
NAND-n6758: 205.06 ps
AND-n6759: 177.30 ps
NAND-n6760: 267.82 ps
NAND-n6761: 267.82 ps
NAND-n6762: 731.69 ps
NAND-n6763: 711.92 ps
NAND-n6764: 711.92 ps
NAND-n6765: 703.79 ps
NAND-n6766: 703.79 ps
NAND-n6767: 672.68 ps
NAND-n6768: 652.13 ps
NAND-n6769: 682.91 ps
NAND-n6770: 693.49 ps
NAND-n6771: 678.70 ps
NAND-n6772: 678.98 ps
NAND-n6773: 627.55 ps
NAND-n6774: 627.79 ps
NAND-n6775: 648.84 ps
NAND-n6776: 648.84 ps
NAND-n6777: 648.89 ps
NAND-n6778: 648.84 ps
NAND-n6779: 279.68 ps
NAND-n6780: 279.68 ps
NAND-n6781: 177.30 ps
AND-n6782: 144.67 ps
NAND-n6783: 636.74 ps
NAND-n6784: 637.49 ps
NAND-n6785: 616.93 ps
NAND-n6786: 622.92 ps
NAND-n6787: 622.92 ps
NAND-n6788: 557.63 ps
NAND-n6789: 557.63 ps
NAND-n6790: 583.62 ps
NAND-n6791: 597.83 ps
NAND-n6792: 583.04 ps
NAND-n6793: 642.09 ps
NAND-n6794: 590.66 ps
NAND-n6795: 590.91 ps
NAND-n6796: 636.95 ps
NAND-n6797: 636.95 ps
NAND-n6798: 676.21 ps
NAND-n6799: 676.18 ps
NAND-n6800: 215.14 ps
NAND-n6801: 135.21 ps
NAND-n6802: 658.89 ps
NAND-n6803: 659.65 ps
NAND-n6804: 639.08 ps
NAND-n6805: 676.23 ps
NAND-n6806: 676.23 ps
NAND-n6807: 639.05 ps
NAND-n6808: 612.07 ps
NAND-n6809: 648.95 ps
NAND-n6810: 656.05 ps
NAND-n6811: 635.42 ps
NAND-n6812: 635.71 ps
NAND-n6813: 584.27 ps
NAND-n6814: 584.52 ps
NAND-n6815: 599.41 ps
NAND-n6816: 638.65 ps
NAND-n6817: 638.68 ps
NAND-n6818: 659.19 ps
NAND-n6819: 236.88 ps
NAND-n6820: 209.15 ps
NAND-n6821: 155.86 ps
NAND-n6822: 627.73 ps
NAND-n6823: 628.49 ps
NAND-n6824: 607.92 ps
NAND-n6825: 645.07 ps
NAND-n6826: 645.07 ps
NAND-n6827: 607.89 ps
NAND-n6828: 580.91 ps
NAND-n6829: 617.79 ps
NAND-n6830: 624.69 ps
NAND-n6831: 604.26 ps
NAND-n6832: 604.55 ps
NAND-n6833: 567.23 ps
NAND-n6834: 553.36 ps
NAND-n6835: 568.25 ps
NAND-n6836: 614.38 ps
NAND-n6837: 614.38 ps
NAND-n6838: 628.03 ps
NAND-n6839: 205.71 ps
NAND-n6840: 177.99 ps
NAND-n6841: 481.36 ps
NAND-n6842: 269.80 ps
NAND-n6843: 269.80 ps
NOT-n6844: 298.07 ps
NOT-n6845: 591.89 ps
NOT-n6846: 1300.66 ps
NAND-n6847: 591.89 ps
NOT-n6848: 1359.72 ps
NAND-n6849: 1300.66 ps
NAND-n6850: 628.98 ps
NAND-n6851: 1359.72 ps
NAND-n6852: 1286.48 ps
NAND-n6853: 628.72 ps
NAND-n6854: 1333.71 ps
NAND-n6855: 1274.65 ps
NAND-n6856: 632.22 ps
NAND-n6857: 1302.66 ps
NAND-n6858: 1243.59 ps
NAND-n6859: 631.98 ps
NAND-n6860: 1302.71 ps
NAND-n6861: 1275.78 ps
NAND-n6862: 635.49 ps
NAND-n6863: 1271.66 ps
NAND-n6864: 1244.73 ps
NAND-n6865: 635.25 ps
NAND-n6866: 1233.08 ps
NAND-n6867: 1233.08 ps
NAND-n6868: 638.76 ps
NAND-n6869: 1228.80 ps
NAND-n6870: 1201.87 ps
NAND-n6871: 638.52 ps
NAND-n6872: 1205.12 ps
NAND-n6873: 1146.06 ps
NAND-n6874: 642.02 ps
NAND-n6875: 1174.07 ps
NAND-n6876: 1115.00 ps
NAND-n6877: 641.78 ps
NAND-n6878: 1162.26 ps
NAND-n6879: 1103.20 ps
NAND-n6880: 645.29 ps
NAND-n6881: 1116.30 ps
NAND-n6882: 1116.30 ps
NAND-n6883: 645.05 ps
NAND-n6884: 1104.49 ps
NAND-n6885: 1104.49 ps
NAND-n6886: 648.56 ps
NAND-n6887: 1073.44 ps
NAND-n6888: 1073.44 ps
NAND-n6889: 648.32 ps
NAND-n6890: 1076.53 ps
NAND-n6891: 1017.47 ps
NAND-n6892: 651.82 ps
NAND-n6893: 1030.57 ps
NAND-n6894: 1030.57 ps
NAND-n6895: 651.58 ps
NAND-n6896: 1018.77 ps
NAND-n6897: 1018.77 ps
NAND-n6898: 655.09 ps
NAND-n6899: 1002.62 ps
NAND-n6900: 943.55 ps
NAND-n6901: 654.85 ps
NAND-n6902: 990.80 ps
NAND-n6903: 931.74 ps
NAND-n6904: 658.36 ps
NAND-n6905: 945.13 ps
NAND-n6906: 944.85 ps
NAND-n6907: 658.12 ps
NAND-n6908: 933.32 ps
NAND-n6909: 933.04 ps
NAND-n6910: 661.62 ps
NAND-n6911: 902.26 ps
NAND-n6912: 901.98 ps
NAND-n6913: 661.38 ps
NAND-n6914: 890.46 ps
NAND-n6915: 890.18 ps
NAND-n6916: 664.89 ps
NAND-n6917: 859.40 ps
NAND-n6918: 859.12 ps
NAND-n6919: 664.65 ps
NAND-n6920: 862.21 ps
NAND-n6921: 803.71 ps
NAND-n6922: 668.16 ps
NAND-n6923: 816.54 ps
NAND-n6924: 816.26 ps
NAND-n6925: 667.92 ps
NAND-n6926: 804.73 ps
NAND-n6927: 804.45 ps
NAND-n6928: 671.61 ps
NAND-n6929: 702.73 ps
NAND-n6930: 682.19 ps
NAND-n6931: 680.17 ps
NAND-n6932: 696.73 ps
NAND-n6933: 676.19 ps
NAND-n6934: 665.58 ps
NAND-n6935: 645.04 ps
NAND-n6936: 351.03 ps
NAND-n6937: 277.68 ps
NOT-n6938: 1371.59 ps
NAND-n6939: 1371.59 ps
NAND-n6940: 1357.41 ps
NAND-n6941: 1345.58 ps
NAND-n6942: 1314.52 ps
NAND-n6943: 1302.71 ps
NAND-n6944: 1271.66 ps
NAND-n6945: 1259.85 ps
NAND-n6946: 1228.80 ps
NAND-n6947: 1216.99 ps
NAND-n6948: 1185.93 ps
NAND-n6949: 1174.12 ps
NAND-n6950: 1143.07 ps
NAND-n6951: 1131.26 ps
NAND-n6952: 1100.20 ps
NAND-n6953: 1088.40 ps
NAND-n6954: 1057.34 ps
NAND-n6955: 1045.53 ps
NAND-n6956: 1014.48 ps
NAND-n6957: 1002.67 ps
NAND-n6958: 971.61 ps
NAND-n6959: 959.81 ps
NAND-n6960: 928.75 ps
NAND-n6961: 969.49 ps
NAND-n6962: 890.18 ps
NAND-n6963: 939.66 ps
NAND-n6964: 859.12 ps
NAND-n6965: 887.28 ps
NAND-n6966: 862.21 ps
NAND-n6967: 850.13 ps
NAND-n6968: 831.16 ps
NAND-n6969: 812.98 ps
NAND-n6970: 819.35 ps
NAND-n6971: 791.10 ps
NAND-n6972: 788.30 ps
NAND-n6973: 753.95 ps
NAND-n6974: 782.30 ps
NAND-n6975: 722.80 ps
NAND-n6976: 745.15 ps
NAND-n6977: 750.21 ps
NAND-n6978: 336.02 ps
NOT-n6979: 1395.93 ps
NAND-n6980: 1395.93 ps
NAND-n6981: 1381.76 ps
NAND-n6982: 1369.92 ps
NAND-n6983: 1338.87 ps
NAND-n6984: 1327.06 ps
NAND-n6985: 1296.01 ps
NAND-n6986: 1284.19 ps
NAND-n6987: 1253.14 ps
NAND-n6988: 1241.33 ps
NAND-n6989: 1210.28 ps
NAND-n6990: 1198.47 ps
NAND-n6991: 1167.42 ps
NAND-n6992: 1155.60 ps
NAND-n6993: 1124.55 ps
NAND-n6994: 1112.74 ps
NAND-n6995: 1081.69 ps
NAND-n6996: 1069.88 ps
NAND-n6997: 1038.83 ps
NAND-n6998: 1027.01 ps
NAND-n6999: 995.96 ps
NAND-n7000: 984.15 ps
NAND-n7001: 953.10 ps
NAND-n7002: 1005.43 ps
NAND-n7003: 941.29 ps
NAND-n7004: 975.60 ps
NAND-n7005: 910.24 ps
NAND-n7006: 938.49 ps
NAND-n7007: 898.42 ps
NAND-n7008: 901.34 ps
NAND-n7009: 867.37 ps
NAND-n7010: 864.19 ps
NAND-n7011: 855.56 ps
NAND-n7012: 827.04 ps
NAND-n7013: 824.51 ps
NAND-n7014: 789.89 ps
NAND-n7015: 818.51 ps
NAND-n7016: 758.75 ps
NAND-n7017: 781.36 ps
NAND-n7018: 750.21 ps
NOT-n7019: 269.67 ps
OR-n7020: 1182.95 ps
NAND-n7021: 198.48 ps
NOT-n7022: 1323.17 ps
NOT-n7023: 1323.17 ps
NAND-n7024: 1350.89 ps
NOT-n7025: 1344.82 ps
NAND-n7026: 1323.17 ps
NAND-n7027: 1323.17 ps
NOT-n7028: 1359.72 ps
NAND-n7029: 1309.59 ps
AND-n7030: 1326.41 ps
NAND-n7031: 1344.82 ps
NAND-n7032: 1302.99 ps
NAND-n7033: 1302.99 ps
NAND-n7034: 1359.72 ps
AND-n7035: 1246.62 ps
AND-n7036: 1293.82 ps
NAND-n7037: 1330.64 ps
NAND-n7038: 1265.84 ps
NAND-n7039: 1265.84 ps
NAND-n7040: 1345.55 ps
AND-n7041: 1211.83 ps
AND-n7042: 1246.52 ps
NAND-n7043: 1285.46 ps
NAND-n7044: 1224.89 ps
NAND-n7045: 1224.89 ps
NAND-n7046: 1305.96 ps
AND-n7047: 1224.64 ps
AND-n7048: 1214.34 ps
NAND-n7049: 1254.40 ps
AND-n7050: 1222.90 ps
AND-n7051: 1222.90 ps
NAND-n7052: 1274.91 ps
AND-n7053: 1192.47 ps
AND-n7054: 1233.74 ps
NAND-n7055: 1275.95 ps
NAND-n7056: 1290.85 ps
AND-n7057: 1166.64 ps
AND-n7058: 1201.56 ps
NAND-n7059: 1244.89 ps
NAND-n7060: 1259.80 ps
AND-n7061: 1134.47 ps
AND-n7062: 1187.61 ps
NAND-n7063: 1233.08 ps
NAND-n7064: 1247.98 ps
AND-n7065: 1120.51 ps
AND-n7066: 1155.43 ps
NAND-n7067: 1202.03 ps
NAND-n7068: 1216.94 ps
AND-n7069: 1088.34 ps
AND-n7070: 1141.48 ps
NAND-n7071: 1190.22 ps
NAND-n7072: 1205.12 ps
AND-n7073: 1074.38 ps
AND-n7074: 1109.30 ps
NAND-n7075: 1159.17 ps
NAND-n7076: 1174.07 ps
AND-n7077: 1042.21 ps
AND-n7078: 1095.35 ps
NAND-n7079: 1147.36 ps
NAND-n7080: 1162.26 ps
AND-n7081: 1028.25 ps
AND-n7082: 1063.17 ps
NAND-n7083: 1116.30 ps
NAND-n7084: 1131.21 ps
AND-n7085: 996.08 ps
AND-n7086: 1049.22 ps
NAND-n7087: 1104.49 ps
NAND-n7088: 1119.39 ps
AND-n7089: 982.12 ps
AND-n7090: 1017.04 ps
NAND-n7091: 1073.44 ps
NAND-n7092: 1088.34 ps
AND-n7093: 949.95 ps
AND-n7094: 1003.09 ps
NAND-n7095: 1061.63 ps
NAND-n7096: 1076.53 ps
AND-n7097: 935.99 ps
AND-n7098: 970.91 ps
NAND-n7099: 1030.57 ps
NAND-n7100: 1045.48 ps
AND-n7101: 903.82 ps
AND-n7102: 956.96 ps
NAND-n7103: 1018.77 ps
NAND-n7104: 1033.67 ps
AND-n7105: 889.86 ps
AND-n7106: 924.78 ps
NAND-n7107: 987.71 ps
NAND-n7108: 1002.62 ps
AND-n7109: 857.69 ps
AND-n7110: 910.83 ps
NAND-n7111: 975.90 ps
NAND-n7112: 975.90 ps
AND-n7113: 843.73 ps
AND-n7114: 878.65 ps
NAND-n7115: 944.85 ps
NAND-n7116: 944.85 ps
AND-n7117: 811.56 ps
AND-n7118: 864.70 ps
NAND-n7119: 933.04 ps
NAND-n7120: 933.04 ps
AND-n7121: 797.60 ps
AND-n7122: 832.52 ps
NAND-n7123: 901.98 ps
NAND-n7124: 901.98 ps
AND-n7125: 765.43 ps
AND-n7126: 818.57 ps
NAND-n7127: 890.18 ps
NAND-n7128: 905.08 ps
AND-n7129: 751.47 ps
AND-n7130: 786.39 ps
NAND-n7131: 859.12 ps
NAND-n7132: 874.03 ps
AND-n7133: 719.30 ps
AND-n7134: 772.44 ps
NAND-n7135: 847.31 ps
NAND-n7136: 862.21 ps
AND-n7137: 705.34 ps
AND-n7138: 740.26 ps
NAND-n7139: 816.26 ps
NAND-n7140: 831.16 ps
AND-n7141: 673.17 ps
AND-n7142: 713.18 ps
NAND-n7143: 791.32 ps
NAND-n7144: 791.32 ps
AND-n7145: 631.18 ps
AND-n7146: 694.41 ps
NAND-n7147: 773.39 ps
NAND-n7148: 788.30 ps
AND-n7149: 627.32 ps
AND-n7150: 646.33 ps
NAND-n7151: 754.27 ps
NAND-n7152: 754.27 ps
AND-n7153: 628.58 ps
NAND-n7154: 658.98 ps
NAND-n7155: 751.15 ps
NAND-n7156: 751.15 ps
NAND-n7157: 591.89 ps
OR-n7158: 1426.40 ps
NOT-n7159: 782.60 ps
NAND-n7160: 1284.41 ps
NAND-n7161: 1284.41 ps
NOT-n7162: 544.21 ps
NAND-n7163: 840.12 ps
NAND-n7164: 788.92 ps
NAND-n7165: 840.12 ps
NAND-n7166: 788.92 ps
NAND-n7167: 788.92 ps
NAND-n7168: 826.17 ps
NOT-n7169: 532.46 ps
NAND-n7170: 894.99 ps
NAND-n7171: 1003.17 ps
NOT-n7172: 729.61 ps
NAND-n7173: 1343.11 ps
OR-n7174: 1387.25 ps
NAND-n7175: 200.95 ps
NAND-n7176: 198.48 ps
NOT-n7177: 1348.50 ps
NAND-n7178: 1343.11 ps
NAND-n7179: 1393.64 ps
NAND-n7180: 1359.81 ps
NAND-n7181: 1359.81 ps
NAND-n7182: 1154.80 ps
NAND-n7183: 1063.58 ps
NAND-n7184: 1092.61 ps
OR-n7185: 1385.28 ps
NAND-n7186: 1382.56 ps
NAND-n7187: 1382.56 ps
NAND-n7188: 1382.56 ps
NAND-n7189: 1421.00 ps
NAND-n7190: 1382.56 ps
NAND-n7191: 736.55 ps
NOT-n7192: 697.82 ps
NAND-n7193: 736.55 ps
NOT-n7194: 683.83 ps
NAND-n7195: 704.34 ps
NAND-n7196: 755.78 ps
NAND-n7197: 640.88 ps
NAND-n7198: 693.03 ps
NOT-n7199: 693.03 ps
NOT-n7200: 755.78 ps
NAND-n7201: 755.78 ps
NOT-n7202: 737.40 ps
NAND-n7203: 755.78 ps
NOT-n7204: 723.10 ps
NAND-n7205: 691.89 ps
NAND-n7206: 783.07 ps
NAND-n7207: 640.88 ps
NAND-n7208: 680.63 ps
NOT-n7209: 680.63 ps
NOT-n7210: 783.07 ps
NAND-n7211: 783.07 ps
NOT-n7212: 777.10 ps
NAND-n7213: 783.07 ps
NOT-n7214: 762.79 ps
NAND-n7215: 658.05 ps
NAND-n7216: 782.86 ps
NAND-n7217: 640.88 ps
NAND-n7218: 640.88 ps
NOT-n7219: 782.86 ps
NOT-n7220: 640.88 ps
NAND-n7221: 782.86 ps
NOT-n7222: 782.86 ps
NAND-n7223: 782.86 ps
NOT-n7224: 782.86 ps
NAND-n7225: 786.63 ps
NOT-n7226: 786.63 ps
NAND-n7227: 853.90 ps
NAND-n7228: 666.72 ps
NAND-n7229: 839.99 ps
NAND-n7230: 777.10 ps
NAND-n7231: 640.88 ps
NAND-n7232: 762.79 ps
NAND-n7233: 737.40 ps
NAND-n7234: 640.88 ps
NAND-n7235: 723.10 ps
NAND-n7236: 672.00 ps
NAND-n7237: 640.88 ps
NAND-n7238: 640.88 ps
NAND-n7239: 736.55 ps
NAND-n7240: 693.03 ps
NAND-n7241: 680.63 ps
NAND-n7242: 640.88 ps
NOT-n7243: 640.88 ps
NAND-n7244: 769.91 ps
NAND-n7245: 666.72 ps
NOR-n7246: 596.87 ps
NAND-n7247: 596.87 ps
NAND-n7248: 636.64 ps
NAND-n7249: 733.26 ps
NAND-n7250: 676.33 ps
NAND-n7251: 653.39 ps
OR-n7252: 746.82 ps
NAND-n7253: 780.18 ps
NAND-n7254: 746.82 ps
NOR-n7255: 651.15 ps
NAND-n7256: 651.15 ps
AND-n7257: 703.30 ps
NAND-n7258: 690.90 ps
NAND-n7259: 703.30 ps
NAND-n7260: 677.09 ps
NAND-n7261: 724.90 ps
NAND-n7262: 713.71 ps
NAND-n7263: 577.31 ps
NAND-n7264: 713.71 ps
NOT-n7265: 713.71 ps
NOT-n7266: 577.31 ps
NAND-n7267: 713.71 ps
NOT-n7268: 628.36 ps
NAND-n7269: 713.71 ps
NOT-n7270: 614.42 ps
NAND-n7271: 668.04 ps
NAND-n7272: 713.63 ps
NAND-n7273: 577.31 ps
NAND-n7274: 656.78 ps
NOT-n7275: 656.78 ps
NOT-n7276: 713.63 ps
NAND-n7277: 713.63 ps
NOT-n7278: 667.94 ps
NAND-n7279: 713.63 ps
NOT-n7280: 653.64 ps
NAND-n7281: 628.34 ps
NAND-n7282: 713.63 ps
NAND-n7283: 577.31 ps
NAND-n7284: 617.09 ps
NOT-n7285: 617.09 ps
NOT-n7286: 713.63 ps
NAND-n7287: 713.63 ps
NOT-n7288: 707.63 ps
NAND-n7289: 713.63 ps
NOT-n7290: 693.33 ps
NAND-n7291: 594.48 ps
NAND-n7292: 713.40 ps
NAND-n7293: 577.31 ps
NAND-n7294: 577.31 ps
NOT-n7295: 713.40 ps
NOT-n7296: 577.31 ps
NAND-n7297: 713.40 ps
NOT-n7298: 713.40 ps
NAND-n7299: 713.40 ps
NOT-n7300: 713.40 ps
NAND-n7301: 814.92 ps
NAND-n7302: 633.63 ps
NAND-n7303: 801.01 ps
NAND-n7304: 707.63 ps
NAND-n7305: 577.31 ps
NAND-n7306: 693.33 ps
NAND-n7307: 667.94 ps
NAND-n7308: 577.31 ps
NAND-n7309: 653.64 ps
NAND-n7310: 608.27 ps
NAND-n7311: 577.31 ps
NAND-n7312: 577.31 ps
NOT-n7313: 577.31 ps
NAND-n7314: 713.71 ps
NAND-n7315: 656.78 ps
NAND-n7316: 617.09 ps
NAND-n7317: 577.31 ps
NAND-n7318: 633.63 ps
NAND-n7319: 756.21 ps
NAND-n7320: 745.02 ps
NAND-n7321: 608.62 ps
NAND-n7322: 745.02 ps
NOT-n7323: 745.02 ps
NOT-n7324: 608.62 ps
NAND-n7325: 745.02 ps
NOT-n7326: 659.67 ps
NAND-n7327: 745.02 ps
NOT-n7328: 645.73 ps
NAND-n7329: 699.35 ps
NAND-n7330: 744.94 ps
NAND-n7331: 608.62 ps
NAND-n7332: 688.09 ps
NOT-n7333: 688.09 ps
NOT-n7334: 744.94 ps
NAND-n7335: 744.94 ps
NOT-n7336: 699.25 ps
NAND-n7337: 744.94 ps
NOT-n7338: 684.95 ps
NAND-n7339: 659.65 ps
NAND-n7340: 744.94 ps
NAND-n7341: 608.62 ps
NAND-n7342: 648.40 ps
NOT-n7343: 648.40 ps
NOT-n7344: 744.94 ps
NAND-n7345: 744.94 ps
NOT-n7346: 738.94 ps
NAND-n7347: 744.94 ps
NOT-n7348: 724.64 ps
NAND-n7349: 625.79 ps
NAND-n7350: 744.71 ps
NAND-n7351: 608.62 ps
NAND-n7352: 608.62 ps
NOT-n7353: 744.71 ps
NOT-n7354: 608.62 ps
NAND-n7355: 744.71 ps
NOT-n7356: 744.71 ps
NAND-n7357: 744.71 ps
NOT-n7358: 744.71 ps
NAND-n7359: 846.43 ps
NAND-n7360: 665.14 ps
NAND-n7361: 832.52 ps
NAND-n7362: 738.94 ps
NAND-n7363: 608.62 ps
NAND-n7364: 724.64 ps
NAND-n7365: 699.25 ps
NAND-n7366: 608.62 ps
NAND-n7367: 684.95 ps
NAND-n7368: 639.57 ps
NAND-n7369: 608.62 ps
NAND-n7370: 608.62 ps
NOT-n7371: 608.62 ps
NAND-n7372: 745.02 ps
NAND-n7373: 688.09 ps
NAND-n7374: 648.40 ps
NAND-n7375: 608.62 ps
NAND-n7376: 665.14 ps
NAND-n7377: 969.49 ps
NOT-n7378: 969.49 ps
AND-n7379: 236.16 ps
AND-n7380: 340.95 ps
NOT-n7381: 177.99 ps
NOT-n7382: 207.34 ps
AND-n7383: 202.62 ps
NAND-n7384: 202.62 ps
NAND-n7385: 202.62 ps
NOT-n7386: 245.91 ps
NOT-n7387: 296.96 ps
